NAME,ID,TEAM,PLAY_SEASON,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER
Joel Anthony,3247,miami-heat,2011/2012,17,1,19.4,3.2,1.3,1.9,3.2,0.1,0.29,0.94,0.5,2.4,0.3
James Jones,2009,miami-heat,2011/2012,20,0,8.7,2.6,0.3,0.8,1.0,0.1,0.15,0.05,0.2,0.6,0.5
Ronny Turiaf,2789,miami-heat,2011/2012,12,7,10.1,1.9,0.9,1.7,2.6,0.1,0.08,0.67,0.5,1.9,0.2
Norris Cole,6431,miami-heat,2011/2012,19,0,8.9,1.8,0.1,0.5,0.5,0.6,0.37,0.00,0.3,1.3,2.4
Terrel Harris,6490,miami-heat,2011/2012,4,0,2.5,1.3,0.0,0.8,0.8,0.0,0.00,0.00,0.0,0.0,0.0
Juwan Howard,351,miami-heat,2011/2012,9,0,2.7,0.8,0.0,0.1,0.1,0.0,0.00,0.00,0.0,0.0,0.0
Dexter Pittman,4283,miami-heat,2011/2012,3,1,2.7,0.0,0.0,0.0,0.0,0.3,0.00,0.33,0.0,0.7,0.0
LeBron James,1966,miami-heat,2012/2013,23,23,41.7,25.9,1.6,6.8,8.4,6.6,1.78,0.78,3.0,1.9,2.2
Dwyane Wade,1987,miami-heat,2012/2013,22,22,35.5,15.9,1.7,2.9,4.6,4.8,1.73,1.05,2.6,2.0,1.8
Chris Bosh,1977,miami-heat,2012/2013,23,23,32.7,12.1,1.7,5.6,7.3,1.5,1.00,1.57,1.2,2.9,1.3
Ray Allen,9,miami-heat,2012/2013,23,0,24.9,10.2,0.6,2.2,2.8,1.3,0.52,0.13,1.2,1.8,1.1
Mario Chalmers,3419,miami-heat,2012/2013,23,23,28.3,9.4,0.4,1.9,2.3,3.1,0.91,0.04,1.7,3.0,1.9
Chris Andersen,1135,miami-heat,2012/2013,20,0,15.2,6.4,1.6,2.2,3.8,0.2,0.45,1.10,0.6,2.7,0.3
Norris Cole,6431,miami-heat,2012/2013,21,0,19.9,6.1,0.3,1.6,1.9,2.0,0.71,0.10,1.1,1.9,1.8
Udonis Haslem,2184,miami-heat,2012/2013,22,19,16.2,5.0,1.2,2.5,3.6,0.3,0.68,0.23,0.6,2.5,0.4
Shane Battier,976,miami-heat,2012/2013,22,0,17.8,4.7,0.4,1.3,1.7,0.5,0.23,0.27,0.2,2.2,2.4
Mike Miller,558,miami-heat,2012/2013,17,5,13.6,3.4,0.2,1.8,1.9,0.9,0.47,0.12,0.3,1.5,3.0
Rashard Lewis,469,miami-heat,2012/2013,11,0,4.3,1.5,0.1,0.5,0.6,0.4,0.18,0.18,0.5,0.5,0.7
James Jones,2009,miami-heat,2012/2013,9,0,3.7,1.0,0.0,0.3,0.3,0.0,0.00,0.11,0.2,0.3,0.0
Joel Anthony,3247,miami-heat,2012/2013,14,0,5.1,0.4,0.7,0.8,1.5,0.0,0.14,0.29,0.2,0.9,0.0
LeBron James,1966,miami-heat,2013/2014,20,20,38.2,27.4,0.7,6.4,7.1,4.8,1.80,0.55,3.1,2.3,1.6
Dwyane Wade,1987,miami-heat,2013/2014,20,20,34.7,17.8,0.8,3.1,3.9,3.9,1.50,0.25,2.7,2.8,1.4
Chris Bosh,1977,miami-heat,2013/2014,20,20,34.3,14.9,1.2,4.4,5.6,1.1,0.85,1.00,0.7,2.6,1.5
Ray Allen,9,miami-heat,2013/2014,20,1,26.4,9.3,0.7,2.7,3.4,1.6,0.70,0.20,1.2,2.1,1.3
Mario Chalmers,3419,miami-heat,2013/2014,20,19,26.8,6.4,0.1,2.2,2.3,3.6,0.95,0.30,1.5,2.4,2.4
Rashard Lewis,469,miami-heat,2013/2014,18,8,17.7,5.3,0.2,1.8,2.1,0.3,0.39,0.33,0.3,1.6,1.0
Chris Andersen,1135,miami-heat,2013/2014,18,0,17.6,5.1,1.4,4.5,5.9,0.3,0.28,1.00,0.5,1.9,0.6
Norris Cole,6431,miami-heat,2013/2014,20,0,20.2,4.6,0.1,1.1,1.1,1.8,0.45,0.05,1.0,1.7,1.9
James Jones,2009,miami-heat,2013/2014,15,0,8.4,3.5,0.2,0.5,0.7,0.3,0.20,0.13,0.0,1.1,0.0
Michael Beasley,3418,miami-heat,2013/2014,4,0,5.8,2.8,0.5,0.5,1.0,0.5,0.00,0.00,0.3,0.8,2.0
Udonis Haslem,2184,miami-heat,2013/2014,16,6,10.6,2.5,0.8,1.8,2.6,0.3,0.06,0.19,0.1,1.8,4.0
Shane Battier,976,miami-heat,2013/2014,16,6,12.6,2.3,0.1,0.6,0.6,0.3,0.31,0.06,0.3,1.4,1.0
Toney Douglas,3979,miami-heat,2013/2014,10,0,2.9,1.0,0.1,0.3,0.4,0.5,0.00,0.00,0.1,0.3,5.0
Greg Oden,3225,miami-heat,2013/2014,3,0,2.3,0.0,0.0,0.3,0.3,0.3,0.33,0.00,0.0,0.7,0.0
Dwyane Wade,1987,miami-heat,2014/2015,62,62,31.8,21.5,0.9,2.6,3.5,4.8,1.18,0.34,3.4,1.7,1.4,21.4
Chris Bosh,1977,miami-heat,2014/2015,44,44,35.4,21.1,1.0,6.0,7.0,2.2,0.93,0.57,2.2,1.6,1.0,19.9
Goran Dragic,3423,miami-heat,2014/2015,26,26,34.8,16.6,1.2,2.3,3.4,5.3,1.08,0.23,2.3,2.9,2.4,18.9
Luol Deng,2429,miami-heat,2014/2015,72,72,33.6,14.0,1.4,3.8,5.2,1.9,0.90,0.31,1.5,1.5,1.3,15.6
Hassan Whiteside,4262,miami-heat,2014/2015,48,32,23.8,11.8,3.0,7.0,10.0,0.1,0.56,2.56,1.2,2.7,0.1,26.3
Mario Chalmers,3419,miami-heat,2014/2015,80,37,29.6,10.2,0.3,2.3,2.6,3.8,1.53,0.13,2.2,3.1,1.8,11.8
Michael Beasley,3418,miami-heat,2014/2015,24,1,21.0,8.8,0.5,3.2,3.7,1.3,0.63,0.54,1.5,2.8,0.9,10.7
Henry Walker,3464,miami-heat,2014/2015,24,13,26.2,7.3,0.3,3.1,3.4,1.2,1.00,0.38,1.0,3.2,1.2,8.0
Shawne Williams,3038,miami-heat,2014/2015,44,22,21.0,6.6,0.6,2.5,3.2,0.8,0.48,0.39,0.5,2.6,1.6,11.2
Norris Cole,6431,miami-heat,2014/2015,47,23,24.4,6.3,0.3,2.0,2.3,3.5,0.89,0.17,1.2,1.6,2.8,9.9
Danny Granger,2760,miami-heat,2014/2015,30,6,20.4,6.3,0.7,2.0,2.7,0.6,0.43,0.20,0.8,2.2,0.7,8.7
Tyler Johnson,2530276,miami-heat,2014/2015,32,2,18.8,5.9,0.4,2.1,2.5,1.3,1.03,0.28,0.9,1.3,1.4,12.1
Chris Andersen,1135,miami-heat,2014/2015,60,20,18.9,5.3,1.3,3.7,5.0,0.7,0.43,1.02,0.7,1.5,1.1,16.1
Shabazz Napier,2530780,miami-heat,2014/2015,51,10,19.8,5.1,0.3,1.9,2.2,2.5,0.78,0.08,1.6,1.5,1.6,9.3
James Ennis,2579321,miami-heat,2014/2015,62,3,17.0,5.0,0.8,2.0,2.8,0.8,0.40,0.27,0.6,1.4,1.2,11.5
Josh McRoberts,3220,miami-heat,2014/2015,17,4,17.4,4.2,0.4,2.2,2.6,1.9,0.71,0.18,1.3,2.4,1.5,10.2
Udonis Haslem,2184,miami-heat,2014/2015,62,25,16.0,4.2,1.1,3.0,4.2,0.7,0.34,0.21,0.7,1.8,1.1,10.7
Shannon Brown,2992,miami-heat,2014/2015,5,2,17.8,4.0,0.0,0.2,0.2,0.6,0.80,0.00,0.8,1.6,0.8,4.4
Justin Hamilton,6590,miami-heat,2014/2015,24,5,12.0,2.8,1.0,1.0,2.0,0.5,0.33,0.21,0.3,1.4,1.5,9.7
Zoran Dragic,2560823,miami-heat,2014/2015,10,1,6.2,2.2,0.3,0.2,0.5,0.4,0.20,0.00,0.5,0.5,0.8,8.0
Andre Dawkins,2488650,miami-heat,2014/2015,4,0,5.5,0.8,0.0,0.5,0.5,0.3,0.00,0.00,0.3,0.8,1.0,-5.0
Dwyane Wade,1987,miami-heat,2015/2016,14,14,33.8,21.4,0.9,4.8,5.6,4.3,0.79,0.93,2.7,1.6,1.6
Goran Dragic,3423,miami-heat,2015/2016,14,14,33.7,16.5,0.8,4.1,4.9,3.9,0.43,0.21,2.2,3.3,1.7
Luol Deng,2429,miami-heat,2015/2016,14,14,35.4,13.3,1.4,4.6,5.9,1.6,0.93,0.64,1.6,1.7,1.0
Joe Johnson,1007,miami-heat,2015/2016,14,14,35.1,12.1,0.5,4.2,4.7,2.5,0.57,0.21,1.3,1.9,1.9
Hassan Whiteside,4262,miami-heat,2015/2016,10,10,29.1,12.0,2.6,8.3,10.9,0.3,0.80,2.80,1.3,3.4,0.2
Justise Winslow,3135047,miami-heat,2015/2016,13,2,25.4,6.9,1.3,3.5,4.8,0.6,0.62,0.31,0.9,2.7,0.7
Josh Richardson,2581190,miami-heat,2015/2016,14,0,27.6,6.6,0.7,2.9,3.6,1.6,0.43,0.93,0.9,2.6,1.8
Tyler Johnson,2530276,miami-heat,2015/2016,5,0,12.2,4.2,0.4,1.0,1.4,1.6,0.20,0.00,0.4,1.6,4.0
Josh McRoberts,3220,miami-heat,2015/2016,10,0,13.4,3.8,0.7,1.9,2.6,0.9,0.50,0.50,0.4,2.0,2.3
Amar'e Stoudemire,1727,miami-heat,2015/2016,9,2,9.1,3.3,0.3,1.1,1.4,0.0,0.56,0.33,1.0,1.6,0.0
Gerald Green,2761,miami-heat,2015/2016,12,0,9.2,3.3,0.2,1.3,1.4,0.1,0.33,0.08,0.2,1.2,0.5
Dorell Wright,2423,miami-heat,2015/2016,5,0,3.8,3.2,0.0,1.2,1.2,0.4,0.00,0.00,0.0,0.4,0.0
Udonis Haslem,2184,miami-heat,2015/2016,9,0,9.4,2.3,1.2,2.2,3.4,0.4,0.00,0.11,0.8,1.4,0.6
Briante Weber,2595229,miami-heat,2015/2016,2,0,3.0,0.0,0.0,0.0,0.0,0.5,0.50,0.00,0.0,0.5,0.0
Brandon Jennings,3997,milwaukee-bucks,2011/2012,66,66,35.3,19.1,0.7,2.7,3.4,5.5,1.58,0.33,2.2,1.7,2.5,18.5
Monta Ellis,2751,milwaukee-bucks,2011/2012,21,21,36.0,17.6,0.2,3.3,3.5,5.9,1.38,0.29,2.6,2.5,2.3,15.5
Drew Gooden,1711,milwaukee-bucks,2011/2012,56,46,26.2,13.7,2.3,4.2,6.5,2.6,0.82,0.61,1.9,2.0,1.3,18.9
Ersan Ilyasova,2767,milwaukee-bucks,2011/2012,60,41,27.6,13.0,3.3,5.6,8.8,1.2,0.70,0.73,1.3,2.2,0.9,20.6
Mike Dunleavy,1708,milwaukee-bucks,2011/2012,55,3,26.3,12.3,0.5,3.2,3.7,2.1,0.51,0.15,1.1,1.6,2.0,16.6
Andrew Bogut,2747,milwaukee-bucks,2011/2012,12,12,30.3,11.3,1.8,6.5,8.3,2.6,1.00,2.00,2.0,3.0,1.3,14.9
Stephen Jackson,378,milwaukee-bucks,2011/2012,26,13,27.4,10.5,0.6,2.5,3.2,3.0,1.00,0.23,2.5,2.3,1.2,9.0
Carlos Delfino,1999,milwaukee-bucks,2011/2012,54,53,28.5,9.0,0.4,3.5,3.9,2.3,1.46,0.19,1.2,1.8,1.9,11.7
Luc Richard Mbah a Moute,3451,milwaukee-bucks,2011/2012,43,22,23.5,7.7,1.8,3.5,5.3,0.7,0.93,0.51,0.9,2.2,0.7,13.9
Beno Udrih,2448,milwaukee-bucks,2011/2012,59,0,18.3,5.9,0.4,1.3,1.7,3.8,0.63,0.02,1.3,1.2,2.9,13.2
Ekpe Udoh,4261,milwaukee-bucks,2011/2012,23,5,20.1,5.7,1.8,2.8,4.7,1.1,0.65,1.61,0.8,2.6,1.4,14.3
Shaun Livingston,2393,milwaukee-bucks,2011/2012,58,27,18.8,5.5,0.7,1.4,2.1,2.1,0.47,0.34,1.1,1.4,1.8,11.1
Tobias Harris,6440,milwaukee-bucks,2011/2012,42,9,11.4,5.0,0.7,1.7,2.4,0.5,0.31,0.17,0.7,1.1,0.7,14.3
Jon Leuer,6452,milwaukee-bucks,2011/2012,46,12,12.1,4.7,1.0,1.6,2.6,0.5,0.30,0.37,0.4,1.5,1.4,15.3
Larry Sanders,4265,milwaukee-bucks,2011/2012,52,0,12.4,3.6,1.2,1.9,3.1,0.6,0.62,1.46,0.8,2.6,0.8,13.3
Jon Brockman,3966,milwaukee-bucks,2011/2012,35,0,6.8,1.1,0.9,1.2,2.1,0.3,0.11,0.03,0.3,0.9,0.9,6.7
Darington Hobson,4278,milwaukee-bucks,2011/2012,5,0,7.8,0.8,0.0,0.6,0.6,1.2,0.00,0.00,0.4,0.2,3.0,-3.3
Monta Ellis,2751,milwaukee-bucks,2012/2013,4,4,38.0,14.3,0.5,2.8,3.3,5.5,2.50,0.25,3.5,2.0,1.6
Brandon Jennings,3997,milwaukee-bucks,2012/2013,4,4,33.3,13.3,0.3,2.0,2.3,4.0,2.25,0.25,2.8,1.5,1.5
Mike Dunleavy,1708,milwaukee-bucks,2012/2013,4,0,22.8,12.3,0.8,3.3,4.0,2.0,0.50,0.00,0.8,1.3,2.7
Ersan Ilyasova,2767,milwaukee-bucks,2012/2013,4,4,29.3,11.5,2.5,4.8,7.3,1.8,1.25,0.25,1.5,2.0,1.2
Larry Sanders,4265,milwaukee-bucks,2012/2013,4,4,28.3,10.8,2.8,5.5,8.3,1.3,0.75,1.25,3.0,4.5,0.4
Luc Richard Mbah a Moute,3451,milwaukee-bucks,2012/2013,4,4,34.0,8.3,1.0,2.5,3.5,1.8,1.00,0.00,1.3,2.3,1.4
JJ Redick,3024,milwaukee-bucks,2012/2013,4,0,17.3,7.3,0.0,0.8,0.8,1.3,0.25,0.00,1.5,2.3,0.8
Marquis Daniels,2200,milwaukee-bucks,2012/2013,3,0,11.0,4.0,0.0,1.3,1.3,1.3,0.33,0.00,0.3,1.0,4.0
Ekpe Udoh,4261,milwaukee-bucks,2012/2013,4,0,13.5,2.0,0.8,0.8,1.5,0.3,0.50,0.50,0.0,1.0,0.0
John Henson,6592,milwaukee-bucks,2012/2013,4,0,8.3,1.5,0.0,2.0,2.0,0.3,0.50,0.00,0.5,1.3,0.5
Gustavo Ayon,6546,milwaukee-bucks,2012/2013,3,0,2.3,1.3,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0
Samuel Dalembert,991,milwaukee-bucks,2012/2013,1,0,9.0,1.0,1.0,2.0,3.0,0.0,1.00,0.00,2.0,3.0,0.0
Ish Smith,4305,milwaukee-bucks,2012/2013,4,0,2.8,0.0,0.0,0.3,0.3,0.8,0.00,0.00,0.3,0.3,3.0
Brandon Knight,6448,milwaukee-bucks,2013/2014,72,69,33.3,17.9,0.6,2.9,3.5,4.9,0.96,0.24,2.6,2.0,1.9,16.6
Ramon Sessions,3231,milwaukee-bucks,2013/2014,28,12,32.5,15.8,0.6,2.5,3.1,4.8,0.57,0.11,2.0,1.4,2.4,18.0
Khris Middleton,6609,milwaukee-bucks,2013/2014,82,64,30.0,12.1,0.7,3.0,3.8,2.1,1.01,0.24,1.5,3.0,1.4,12.5
O.J. Mayo,3450,milwaukee-bucks,2013/2014,52,23,25.9,11.7,0.5,1.9,2.4,2.2,0.54,0.25,1.8,2.1,1.2,11.3
Ersan Ilyasova,2767,milwaukee-bucks,2013/2014,55,47,26.9,11.2,1.9,4.3,6.2,1.3,0.84,0.15,1.1,2.5,1.2,13.9
John Henson,6592,milwaukee-bucks,2013/2014,70,23,26.5,11.1,2.4,4.7,7.1,1.6,0.59,1.66,1.6,2.6,1.0,18.0
Caron Butler,1705,milwaukee-bucks,2013/2014,34,13,24.1,11.0,0.5,4.2,4.6,1.6,0.68,0.32,1.5,1.9,1.1,12.4
Jeff Adrien,4335,milwaukee-bucks,2013/2014,28,12,25.2,10.9,2.5,5.3,7.8,1.1,0.61,0.75,1.1,2.6,1.0,18.4
Gary Neal,4300,milwaukee-bucks,2013/2014,30,2,20.2,10.0,0.3,1.4,1.7,1.5,0.23,0.00,1.3,0.9,1.2,11.3
Larry Sanders,4265,milwaukee-bucks,2013/2014,23,20,25.4,7.7,2.6,4.6,7.2,0.8,0.78,1.74,1.1,3.2,0.7,14.0
Zaza Pachulia,2016,milwaukee-bucks,2013/2014,53,43,25.0,7.7,2.7,3.6,6.3,2.6,0.85,0.26,1.7,2.3,1.5,14.0
Nate Wolters,2491079,milwaukee-bucks,2013/2014,58,31,22.6,7.2,0.6,2.0,2.6,3.2,0.60,0.26,1.0,1.2,3.3,12.8
Giannis Antetokounmpo,3032977,milwaukee-bucks,2013/2014,77,23,24.6,6.8,1.0,3.4,4.4,1.9,0.78,0.79,1.6,2.2,1.2,10.8
Chris Wright,6501,milwaukee-bucks,2013/2014,8,0,15.8,6.0,1.3,1.3,2.5,0.6,0.88,0.63,0.6,2.1,1.0,16.6
Luke Ridnour,1985,milwaukee-bucks,2013/2014,36,12,21.2,5.7,0.4,1.3,1.7,3.4,0.64,0.06,1.3,1.5,2.7,9.2
Miroslav Raduljica,3047256,milwaukee-bucks,2013/2014,48,2,9.7,3.8,1.1,1.1,2.3,0.5,0.15,0.27,0.6,1.8,0.8,15.3
Ekpe Udoh,4261,milwaukee-bucks,2013/2014,42,14,19.1,3.4,1.5,2.1,3.5,0.7,0.36,1.05,0.9,2.3,0.8,7.6
D.J. Stephens,2489563,milwaukee-bucks,2013/2014,3,0,5.0,2.3,0.3,1.3,1.7,0.0,0.00,0.00,0.0,0.0,0.0,16.1
Tony Mitchell,2489010,milwaukee-bucks,2013/2014,3,0,3.3,2.0,0.3,0.0,0.3,0.3,0.33,0.00,0.0,0.0,0.0,31.0
Khris Middleton,6609,milwaukee-bucks,2014/2015,6,6,38.7,15.8,1.2,2.5,3.7,2.0,2.33,0.50,1.7,2.3,1.2
Michael Carter-Williams,2596108,milwaukee-bucks,2014/2015,6,6,31.8,12.2,0.2,4.3,4.5,4.8,1.17,1.00,2.7,2.3,1.8
Giannis Antetokounmpo,3032977,milwaukee-bucks,2014/2015,6,6,33.5,11.5,2.0,5.0,7.0,2.7,0.50,1.50,1.8,3.0,1.5
O.J. Mayo,3450,milwaukee-bucks,2014/2015,6,0,26.0,9.0,0.2,3.2,3.3,3.0,1.17,0.17,1.5,2.3,2.0
John Henson,6592,milwaukee-bucks,2014/2015,6,0,25.5,8.8,3.5,4.5,8.0,0.7,0.83,1.67,1.8,2.3,0.4
Ersan Ilyasova,2767,milwaukee-bucks,2014/2015,6,6,23.7,8.7,1.0,2.8,3.8,0.5,0.83,0.50,0.8,1.7,0.6
Zaza Pachulia,2016,milwaukee-bucks,2014/2015,6,6,21.5,6.7,1.8,4.8,6.7,1.5,1.67,0.50,0.8,2.5,1.8
Jared Dudley,3201,milwaukee-bucks,2014/2015,6,0,18.3,6.7,0.5,1.3,1.8,1.3,2.00,0.33,0.8,2.0,1.6
Jerryd Bayless,3417,milwaukee-bucks,2014/2015,6,0,20.0,6.5,0.7,1.8,2.5,3.0,0.33,0.33,0.7,2.0,4.5
Johnny O'Bryant III,2581084,milwaukee-bucks,2014/2015,1,0,12.0,6.0,1.0,2.0,3.0,0.0,0.00,0.00,0.0,1.0,0.0
Tyler Ennis,3059281,milwaukee-bucks,2014/2015,1,0,16.0,5.0,3.0,1.0,4.0,3.0,0.00,0.00,0.0,1.0,0.0
Miles Plumlee,6616,milwaukee-bucks,2014/2015,1,0,16.0,3.0,3.0,3.0,6.0,1.0,0.00,1.00,1.0,1.0,1.0
Jorge Gutierrez,2327449,milwaukee-bucks,2014/2015,1,0,12.0,2.0,0.0,1.0,1.0,1.0,0.00,0.00,0.0,1.0,0.0
Khris Middleton,6609,milwaukee-bucks,2015/2016,79,79,36.1,18.2,0.6,3.3,3.8,4.2,1.66,0.24,2.3,2.6,1.8,16.8
Giannis Antetokounmpo,3032977,milwaukee-bucks,2015/2016,80,79,35.3,16.9,1.4,6.2,7.7,4.3,1.18,1.41,2.6,3.2,1.7,18.9
Greg Monroe,4260,milwaukee-bucks,2015/2016,79,67,29.3,15.3,2.8,6.1,8.8,2.3,0.91,0.85,1.6,2.1,1.4,21.9
Jabari Parker,3056600,milwaukee-bucks,2015/2016,76,72,31.7,14.1,1.6,3.6,5.2,1.7,0.91,0.38,1.5,2.0,1.1,14.8
Michael Carter-Williams,2596108,milwaukee-bucks,2015/2016,54,37,30.5,11.5,0.9,4.2,5.1,5.2,1.48,0.76,2.8,3.0,1.8,14.0
Jerryd Bayless,3417,milwaukee-bucks,2015/2016,52,18,28.9,10.4,0.4,2.3,2.7,3.1,0.90,0.21,1.4,2.1,2.2,12.4
O.J. Mayo,3450,milwaukee-bucks,2015/2016,41,24,26.6,7.8,0.3,2.2,2.6,2.9,1.17,0.20,1.8,3.1,1.6,7.7
John Henson,6592,milwaukee-bucks,2015/2016,57,1,16.8,7.0,1.5,2.4,3.9,0.9,0.32,1.91,1.1,2.3,0.8,18.6
Greivis Vasquez,4291,milwaukee-bucks,2015/2016,23,0,20.0,5.7,0.2,1.8,2.0,4.0,0.43,0.00,1.7,1.8,2.3,7.5
Miles Plumlee,6616,milwaukee-bucks,2015/2016,61,14,14.3,5.1,1.5,2.3,3.8,0.3,0.34,0.82,0.7,1.2,0.4,17.4
Tyler Ennis,3059281,milwaukee-bucks,2015/2016,46,7,14.2,4.5,0.3,1.3,1.6,2.1,0.54,0.02,1.0,1.4,2.1,10.7
Jared Cunningham,6582,milwaukee-bucks,2015/2016,4,0,13.8,4.0,0.0,2.3,2.3,0.3,0.50,0.00,0.8,1.0,0.3,5.8
Rashad Vaughn,3137733,milwaukee-bucks,2015/2016,70,6,14.3,3.1,0.2,1.1,1.3,0.6,0.41,0.23,0.4,1.0,1.4,4.3
Johnny O'Bryant III,2581084,milwaukee-bucks,2015/2016,66,4,13.0,3.0,1.0,1.7,2.7,0.5,0.27,0.12,0.5,1.5,1.0,7.5
Steve Novak,3018,milwaukee-bucks,2015/2016,3,0,6.7,2.3,0.0,0.3,0.3,0.0,0.00,0.00,0.0,0.7,0.0,6.7
Chris Copeland,6635,milwaukee-bucks,2015/2016,24,1,6.5,2.1,0.0,0.4,0.4,0.5,0.08,0.00,0.3,0.7,1.8,5.5
Damien Inglis,3102534,milwaukee-bucks,2015/2016,20,1,7.8,1.8,0.1,1.5,1.6,0.5,0.30,0.15,0.6,0.6,0.9,6.7
Kevin Love,3449,minnesota-timberwolves,2011/2012,55,55,39.0,26.0,4.1,9.2,13.3,2.0,0.85,0.51,2.3,2.8,0.9,25.4
Nikola Pekovic,3453,minnesota-timberwolves,2011/2012,47,35,26.9,13.9,3.9,3.5,7.4,0.7,0.62,0.66,1.9,2.1,0.4,21.5
Luke Ridnour,1985,minnesota-timberwolves,2011/2012,53,53,33.0,12.1,0.4,2.3,2.7,4.8,1.06,0.30,1.8,2.6,2.6,13.6
Michael Beasley,3418,minnesota-timberwolves,2011/2012,47,7,23.1,11.5,0.8,3.6,4.4,1.0,0.38,0.40,1.7,1.8,0.6,13.1
J.J. Barea,3055,minnesota-timberwolves,2011/2012,41,11,25.2,11.3,0.3,2.4,2.8,5.7,0.51,0.00,2.5,1.5,2.3,14.9
Ricky Rubio,4011,minnesota-timberwolves,2011/2012,41,31,34.2,10.6,0.5,3.7,4.2,8.2,2.22,0.20,3.2,2.4,2.6,14.6
Derrick Williams,6480,minnesota-timberwolves,2011/2012,66,15,21.5,8.8,1.2,3.5,4.7,0.6,0.45,0.47,1.2,1.4,0.5,13.0
Anthony Randolph,3455,minnesota-timberwolves,2011/2012,34,5,15.2,7.4,1.2,2.4,3.6,0.6,0.38,1.03,1.2,1.6,0.5,17.6
Martell Webster,2795,minnesota-timberwolves,2011/2012,47,26,24.3,6.9,0.9,2.7,3.6,0.9,0.66,0.36,1.0,1.8,0.9,10.0
Wayne Ellington,3981,minnesota-timberwolves,2011/2012,51,4,19.1,6.1,0.3,1.7,1.9,0.6,0.51,0.20,0.5,1.1,1.3,9.4
Wesley Johnson,4247,minnesota-timberwolves,2011/2012,65,64,22.6,6.0,0.4,2.4,2.7,0.9,0.54,0.74,0.9,1.8,1.0,8.1
Darko Milicic,2171,minnesota-timberwolves,2011/2012,29,23,16.3,4.6,1.2,2.1,3.3,0.6,0.31,0.86,1.1,2.0,0.5,9.0
Anthony Tolliver,3276,minnesota-timberwolves,2011/2012,51,0,17.3,4.1,1.0,2.0,3.0,0.4,0.35,0.37,0.7,1.7,0.6,8.3
Malcolm Lee,6449,minnesota-timberwolves,2011/2012,19,0,12.8,3.3,0.5,0.9,1.4,1.6,0.42,0.21,0.9,1.2,1.8,9.3
Brad Miller,556,minnesota-timberwolves,2011/2012,15,1,9.7,2.3,0.3,1.0,1.3,1.6,0.27,0.13,0.8,0.7,2.0,10.7
Kevin Love,3449,minnesota-timberwolves,2012/2013,18,18,34.3,18.3,3.6,10.4,14.0,2.3,0.72,0.50,2.2,1.9,1.1,18.0
Nikola Pekovic,3453,minnesota-timberwolves,2012/2013,62,62,31.6,16.3,3.7,5.1,8.8,0.9,0.69,0.81,1.6,2.3,0.5,20.3
Andrei Kirilenko,434,minnesota-timberwolves,2012/2013,64,64,31.8,12.4,1.6,4.1,5.7,2.8,1.50,0.97,1.9,1.3,1.5,17.7
Derrick Williams,6480,minnesota-timberwolves,2012/2013,78,56,24.6,12.0,1.2,4.3,5.5,0.6,0.56,0.47,1.3,1.6,0.5,14.6
Luke Ridnour,1985,minnesota-timberwolves,2012/2013,82,82,30.2,11.5,0.5,2.0,2.5,3.8,1.00,0.18,1.6,2.3,2.4,13.1
J.J. Barea,3055,minnesota-timberwolves,2012/2013,74,2,23.1,11.3,0.5,2.3,2.8,4.0,0.43,0.00,2.0,1.8,2.0,14.2
Ricky Rubio,4011,minnesota-timberwolves,2012/2013,57,47,29.7,10.7,0.8,3.2,4.0,7.3,2.40,0.09,3.0,2.5,2.4,16.2
Chase Budinger,3968,minnesota-timberwolves,2012/2013,23,1,22.1,9.4,0.7,2.4,3.1,1.1,0.61,0.30,1.0,1.3,1.1,12.7
Dante Cunningham,3974,minnesota-timberwolves,2012/2013,80,9,25.1,8.7,1.8,3.3,5.1,0.8,1.05,0.48,0.7,1.9,1.2,13.4
Alexey Shved,3882,minnesota-timberwolves,2012/2013,77,16,23.9,8.6,0.5,1.7,2.3,3.7,0.70,0.35,1.9,1.5,1.9,11.0
Josh Howard,2006,minnesota-timberwolves,2012/2013,11,4,18.8,6.7,0.8,2.5,3.3,0.4,0.91,0.27,0.9,1.6,0.4,9.5
Brandon Roy,3027,minnesota-timberwolves,2012/2013,5,5,24.4,5.8,0.6,2.2,2.8,4.6,0.60,0.00,1.4,1.0,3.3,8.3
Mickael Gelabale,2756,minnesota-timberwolves,2012/2013,36,13,17.9,5.0,0.9,1.9,2.8,0.7,0.44,0.11,0.4,1.3,1.6,11.8
Malcolm Lee,6449,minnesota-timberwolves,2012/2013,16,12,18.1,4.9,0.9,1.5,2.4,1.3,0.75,0.38,0.6,1.9,2.0,9.9
Greg Stiemsma,4235,minnesota-timberwolves,2012/2013,76,19,15.9,4.0,0.8,2.6,3.4,0.4,0.58,1.18,0.8,2.4,0.5,10.5
Chris Johnson,4400,minnesota-timberwolves,2012/2013,30,0,9.5,3.9,0.7,1.3,2.0,0.3,0.23,0.93,0.4,1.6,0.6,18.5
Lazar Hayward,4277,minnesota-timberwolves,2012/2013,4,0,7.8,2.5,0.0,1.0,1.0,0.8,0.50,0.00,0.0,0.8,0.0,11.2
Lou Amundson,3041,minnesota-timberwolves,2012/2013,20,0,8.1,1.6,1.2,1.2,2.4,0.2,0.35,0.30,0.6,1.3,0.3,6.3
