GAME_ID,DATE,PLAY_SEASON,HOME_TEAM,VISIT_TEAM,HOME_TEAM_SCORE,VISIT_TEAM_SCORE
400578425,"Nov 15, 2014",2014/2015,Cleveland Cavaliers,Atlanta,127,94
400578439,"Nov 17, 2014",2014/2015,Cleveland Cavaliers,Denver,97,106
400578451,"Nov 19, 2014",2014/2015,Cleveland Cavaliers,San Antonio,90,92
400578478,"Nov 22, 2014",2014/2015,Cleveland Cavaliers,Toronto,93,110
400578491,"Nov 24, 2014",2014/2015,Cleveland Cavaliers,Orlando,106,74
400578503,"Nov 26, 2014",2014/2015,Cleveland Cavaliers,Washington,113,87
400578530,"Nov 29, 2014",2014/2015,Cleveland Cavaliers,Indiana,109,97
400578545,"Dec 2, 2014",2014/2015,Cleveland Cavaliers,Milwaukee,111,108
400578600,"Dec 9, 2014",2014/2015,Cleveland Cavaliers,Toronto,105,101
400578647,"Dec 15, 2014",2014/2015,Cleveland Cavaliers,Charlotte,97,88
400578662,"Dec 17, 2014",2014/2015,Cleveland Cavaliers,Atlanta,98,127
400578678,"Dec 19, 2014",2014/2015,Cleveland Cavaliers,Brooklyn,95,91
400578693,"Dec 21, 2014",2014/2015,Cleveland Cavaliers,Memphis,105,91
400578708,"Dec 23, 2014",2014/2015,Cleveland Cavaliers,Minnesota,125,104
400578745,"Dec 28, 2014",2014/2015,Cleveland Cavaliers,Detroit,80,103
400578771,"Dec 31, 2014",2014/2015,Cleveland Cavaliers,Milwaukee,80,96
400578795,"Jan 4, 2015",2014/2015,Cleveland Cavaliers,Dallas,90,109
400578815,"Jan 7, 2015",2014/2015,Cleveland Cavaliers,Houston,93,105
400578912,"Jan 19, 2015",2014/2015,Cleveland Cavaliers,Chicago,108,94
400578918,"Jan 21, 2015",2014/2015,Cleveland Cavaliers,Utah,106,92
400578935,"Jan 23, 2015",2014/2015,Cleveland Cavaliers,Charlotte,129,90
400578950,"Jan 25, 2015",2014/2015,Cleveland Cavaliers,Oklahoma City,108,98
400578973,"Jan 28, 2015",2014/2015,Cleveland Cavaliers,Portland,99,94
400578992,"Jan 30, 2015",2014/2015,Cleveland Cavaliers,Sacramento,101,90
400579010,"Feb 2, 2015",2014/2015,Cleveland Cavaliers,Philadelphia,97,84
400579035,"Feb 5, 2015",2014/2015,Cleveland Cavaliers,Los Angeles,105,94
400579058,"Feb 8, 2015",2014/2015,Cleveland Cavaliers,Los Angeles,120,105
400579088,"Feb 11, 2015",2014/2015,Cleveland Cavaliers,Miami,113,93
400579146,"Feb 26, 2015",2014/2015,Cleveland Cavaliers,Golden State,110,99
400579183,"Mar 3, 2015",2014/2015,Cleveland Cavaliers,Boston,110,79
400579216,"Mar 7, 2015",2014/2015,Cleveland Cavaliers,Phoenix,89,79
400579297,"Mar 18, 2015",2014/2015,Cleveland Cavaliers,Brooklyn,117,92
400579315,"Mar 20, 2015",2014/2015,Cleveland Cavaliers,Indiana,95,92
400579384,"Mar 29, 2015",2014/2015,Cleveland Cavaliers,Philadelphia,87,86
400579416,"Apr 2, 2015",2014/2015,Cleveland Cavaliers,Miami,114,88
400579440,"Apr 5, 2015",2014/2015,Cleveland Cavaliers,Chicago,99,94
400579470,"Apr 10, 2015",2014/2015,Cleveland Cavaliers,Boston,90,99
400579495,"Apr 13, 2015",2014/2015,Cleveland Cavaliers,Detroit,109,97
400579517,"Apr 15, 2015",2014/2015,Cleveland Cavaliers,Washington,113,108
400827908,"Oct 30, 2015",2015/2016,Cleveland Cavaliers,Miami,102,92
400827950,"Nov 4, 2015",2015/2016,Cleveland Cavaliers,NY Knicks,96,86
400827965,"Nov 6, 2015",2015/2016,Cleveland Cavaliers,Philadelphia,108,102
400827981,"Nov 8, 2015",2015/2016,Cleveland Cavaliers,Indiana,101,97
400827993,"Nov 10, 2015",2015/2016,Cleveland Cavaliers,Utah,118,114
400828063,"Nov 19, 2015",2015/2016,Cleveland Cavaliers,Milwaukee,115,100
400828078,"Nov 21, 2015",2015/2016,Cleveland Cavaliers,Atlanta,109,97
400828090,"Nov 23, 2015",2015/2016,Cleveland Cavaliers,Orlando,117,103
400828127,"Nov 28, 2015",2015/2016,Cleveland Cavaliers,Brooklyn,90,88
400828149,"Dec 1, 2015",2015/2016,Cleveland Cavaliers,Washington,85,97
400828200,"Dec 8, 2015",2015/2016,Cleveland Cavaliers,Portland,105,100
400828271,"Dec 17, 2015",2015/2016,Cleveland Cavaliers,Oklahoma City,104,100
400828292,"Dec 20, 2015",2015/2016,Cleveland Cavaliers,Philadelphia,108,86
400828311,"Dec 23, 2015",2015/2016,Cleveland Cavaliers,NY Knicks,91,84
400828386,"Jan 2, 2016",2015/2016,Cleveland Cavaliers,Orlando,104,79
400828398,"Jan 4, 2016",2015/2016,Cleveland Cavaliers,Toronto,122,100
400828509,"Jan 18, 2016",2015/2016,Cleveland Cavaliers,Golden State,98,132
400828527,"Jan 21, 2016",2015/2016,Cleveland Cavaliers,Los Angeles,115,102
400828546,"Jan 23, 2016",2015/2016,Cleveland Cavaliers,Chicago,83,96
400828554,"Jan 25, 2016",2015/2016,Cleveland Cavaliers,Minnesota,114,107
400828571,"Jan 27, 2016",2015/2016,Cleveland Cavaliers,Phoenix,115,93
400828600,"Jan 30, 2016",2015/2016,Cleveland Cavaliers,San Antonio,117,103
400828642,"Feb 5, 2016",2015/2016,Cleveland Cavaliers,Boston,103,104
400828650,"Feb 6, 2016",2015/2016,Cleveland Cavaliers,New Orleans,99,84
400828662,"Feb 8, 2016",2015/2016,Cleveland Cavaliers,Sacramento,120,100
400828682,"Feb 10, 2016",2015/2016,Cleveland Cavaliers,Los Angeles,120,111
400828690,"Feb 18, 2016",2015/2016,Cleveland Cavaliers,Chicago,106,95
400828720,"Feb 22, 2016",2015/2016,Cleveland Cavaliers,Detroit,88,96
400828732,"Feb 24, 2016",2015/2016,Cleveland Cavaliers,Charlotte,114,103
400828771,"Feb 29, 2016",2015/2016,Cleveland Cavaliers,Indiana,100,96
400828804,"Mar 4, 2016",2015/2016,Cleveland Cavaliers,Washington,108,83
400828809,"Mar 5, 2016",2015/2016,Cleveland Cavaliers,Boston,120,103
400828825,"Mar 7, 2016",2015/2016,Cleveland Cavaliers,Memphis,103,106
400828892,"Mar 16, 2016",2015/2016,Cleveland Cavaliers,Dallas,99,98
400828931,"Mar 21, 2016",2015/2016,Cleveland Cavaliers,Denver,124,91
400828946,"Mar 23, 2016",2015/2016,Cleveland Cavaliers,Milwaukee,113,104
400828998,"Mar 29, 2016",2015/2016,Cleveland Cavaliers,Houston,100,106
400829009,"Mar 31, 2016",2015/2016,Cleveland Cavaliers,Brooklyn,107,87
400829031,"Apr 3, 2016",2015/2016,Cleveland Cavaliers,Charlotte,112,103
400829090,"Apr 11, 2016",2015/2016,Cleveland Cavaliers,Atlanta,109,94
400829107,"Apr 13, 2016",2015/2016,Cleveland Cavaliers,Detroit,110,112
311225006,"Dec 25, 2011",2011/2012,Dallas Mavericks,Miami,94,105
311226006,"Dec 26, 2011",2011/2012,Dallas Mavericks,Denver,93,115
311230006,"Dec 30, 2011",2011/2012,Dallas Mavericks,Toronto,99,86
320102006,"Jan 2, 2012",2011/2012,Dallas Mavericks,Oklahoma City,100,87
320104006,"Jan 4, 2012",2011/2012,Dallas Mavericks,Phoenix,98,89
320107006,"Jan 7, 2012",2011/2012,Dallas Mavericks,New Orleans,96,81
320113006,"Jan 13, 2012",2011/2012,Dallas Mavericks,Milwaukee,102,76
320114006,"Jan 14, 2012",2011/2012,Dallas Mavericks,Sacramento,99,60
320123006,"Jan 23, 2012",2011/2012,Dallas Mavericks,Phoenix,93,87
320125006,"Jan 25, 2012",2011/2012,Dallas Mavericks,Minnesota,90,105
320127006,"Jan 27, 2012",2011/2012,Dallas Mavericks,Utah,116,101
320129006,"Jan 29, 2012",2011/2012,Dallas Mavericks,San Antonio,101,100
320201006,"Feb 1, 2012",2011/2012,Dallas Mavericks,Oklahoma City,86,95
320203006,"Feb 3, 2012",2011/2012,Dallas Mavericks,Indiana,87,98
320211006,"Feb 11, 2012",2011/2012,Dallas Mavericks,Portland,942,97
320213006,"Feb 13, 2012",2011/2012,Dallas Mavericks,Los Angeles,96,92
320215006,"Feb 15, 2012",2011/2012,Dallas Mavericks,Denver,102,84
320220006,"Feb 20, 2012",2011/2012,Dallas Mavericks,Boston,89,73
320222006,"Feb 22, 2012",2011/2012,Dallas Mavericks,Los Angeles,91,96
320228006,"Feb 28, 2012",2011/2012,Dallas Mavericks,Brooklyn,92,93
320303006,"Mar 3, 2012",2011/2012,Dallas Mavericks,Utah,102,96
320306006,"Mar 6, 2012",2011/2012,Dallas Mavericks,NY Knicks,95,85
320313006,"Mar 13, 2012",2011/2012,Dallas Mavericks,Washington,107,98
320315006,"Mar 15, 2012",2011/2012,Dallas Mavericks,Charlotte,101,96
320317006,"Mar 17, 2012",2011/2012,Dallas Mavericks,San Antonio,106,99
320321006,"Mar 21, 2012",2011/2012,Dallas Mavericks,Los Angeles,93,109
320327006,"Mar 27, 2012",2011/2012,Dallas Mavericks,Houston,90,81
320402006,"Apr 2, 2012",2011/2012,Dallas Mavericks,Los Angeles,75,94
320404006,"Apr 4, 2012",2011/2012,Dallas Mavericks,Memphis,95,85
320406006,"Apr 6, 2012",2011/2012,Dallas Mavericks,Portland,97,99
320410006,"Apr 10, 2012",2011/2012,Dallas Mavericks,Sacramento,110,100
320418006,"Apr 18, 2012",2011/2012,Dallas Mavericks,Houston,117,110
320420006,"Apr 20, 2012",2011/2012,Dallas Mavericks,Golden State,104,94
400277754,"Nov 3, 2012",2012/2013,Dallas Mavericks,Charlotte,126,99
400277766,"Nov 5, 2012",2012/2013,Dallas Mavericks,Portland,114,91
400277781,"Nov 7, 2012",2012/2013,Dallas Mavericks,Toronto,109,104
400277820,"Nov 12, 2012",2012/2013,Dallas Mavericks,Minnesota,82,90
400277835,"Nov 14, 2012",2012/2013,Dallas Mavericks,Washington,107,101
400277871,"Nov 19, 2012",2012/2013,Dallas Mavericks,Golden State,101,105
400277887,"Nov 21, 2012",2012/2013,Dallas Mavericks,NY Knicks,114,111
400277907,"Nov 24, 2012",2012/2013,Dallas Mavericks,Los Angeles,89,115
400277960,"Dec 1, 2012",2012/2013,Dallas Mavericks,Detroit,92,77
400278022,"Dec 10, 2012",2012/2013,Dallas Mavericks,Sacramento,119,96
400278082,"Dec 18, 2012",2012/2013,Dallas Mavericks,Philadelphia,107,100
400278098,"Dec 20, 2012",2012/2013,Dallas Mavericks,Miami,95,110
400278151,"Dec 28, 2012",2012/2013,Dallas Mavericks,Denver,85,106
400278169,"Dec 30, 2012",2012/2013,Dallas Mavericks,San Antonio,86,111
400278215,"Jan 5, 2013",2012/2013,Dallas Mavericks,New Orleans,96,99
400278267,"Jan 12, 2013",2012/2013,Dallas Mavericks,Memphis,104,83
400278280,"Jan 14, 2013",2012/2013,Dallas Mavericks,Minnesota,113,98
400278295,"Jan 16, 2013",2012/2013,Dallas Mavericks,Houston,105,100
400278312,"Jan 18, 2013",2012/2013,Dallas Mavericks,Oklahoma City,114,117
400278359,"Jan 25, 2013",2012/2013,Dallas Mavericks,San Antonio,107,113
400278377,"Jan 27, 2013",2012/2013,Dallas Mavericks,Phoenix,110,95
400278450,"Feb 6, 2013",2012/2013,Dallas Mavericks,Portland,105,99
400278470,"Feb 9, 2013",2012/2013,Dallas Mavericks,Golden State,116,91
400278488,"Feb 11, 2013",2012/2013,Dallas Mavericks,Atlanta,101,105
400278505,"Feb 13, 2013",2012/2013,Dallas Mavericks,Sacramento,123,100
400278526,"Feb 20, 2013",2012/2013,Dallas Mavericks,Orlando,111,96
400278550,"Feb 24, 2013",2012/2013,Dallas Mavericks,Los Angeles,99,103
400278568,"Feb 26, 2013",2012/2013,Dallas Mavericks,Milwaukee,90,95
400278628,"Mar 6, 2013",2012/2013,Dallas Mavericks,Houston,112,108
400278696,"Mar 15, 2013",2012/2013,Dallas Mavericks,Cleveland,96,86
400278710,"Mar 17, 2013",2012/2013,Dallas Mavericks,Oklahoma City,101,107
400278735,"Mar 20, 2013",2012/2013,Dallas Mavericks,Brooklyn,96,113
400278749,"Mar 22, 2013",2012/2013,Dallas Mavericks,Boston,104,94
400278765,"Mar 24, 2013",2012/2013,Dallas Mavericks,Utah,113,108
400278776,"Mar 26, 2013",2012/2013,Dallas Mavericks,Los Angeles,109,102
400278792,"Mar 28, 2013",2012/2013,Dallas Mavericks,Indiana,78,103
400278805,"Mar 30, 2013",2012/2013,Dallas Mavericks,Chicago,100,98
400278889,"Apr 10, 2013",2012/2013,Dallas Mavericks,Phoenix,91,102
400278905,"Apr 12, 2013",2012/2013,Dallas Mavericks,Denver,108,105
400278928,"Apr 15, 2013",2012/2013,Dallas Mavericks,Memphis,97,103
400278944,"Apr 17, 2013",2012/2013,Dallas Mavericks,New Orleans,99,87
400488885,"Oct 30, 2013",2013/2014,Dallas Mavericks,Atlanta,118,109
400488909,"Nov 2, 2013",2013/2014,Dallas Mavericks,Memphis,111,99
400488929,"Nov 5, 2013",2013/2014,Dallas Mavericks,Los Angeles,123,104
400488981,"Nov 12, 2013",2013/2014,Dallas Mavericks,Washington,105,95
400489026,"Nov 18, 2013",2013/2014,Dallas Mavericks,Philadelphia,97,94
400489045,"Nov 20, 2013",2013/2014,Dallas Mavericks,Houston,123,120
400489057,"Nov 22, 2013",2013/2014,Dallas Mavericks,Utah,103,93
400489080,"Nov 25, 2013",2013/2014,Dallas Mavericks,Denver,96,110
400489098,"Nov 27, 2013",2013/2014,Dallas Mavericks,Golden State,103,99
400489117,"Nov 30, 2013",2013/2014,Dallas Mavericks,Minnesota,106,112
400489139,"Dec 3, 2013",2013/2014,Dallas Mavericks,Charlotte,89,82
400489221,"Dec 14, 2013",2013/2014,Dallas Mavericks,Milwaukee,106,93
400489250,"Dec 18, 2013",2013/2014,Dallas Mavericks,Memphis,105,91
400489262,"Dec 20, 2013",2013/2014,Dallas Mavericks,Toronto,108,109
400489298,"Dec 26, 2013",2013/2014,Dallas Mavericks,San Antonio,107,116
400489359,"Jan 3, 2014",2013/2014,Dallas Mavericks,Los Angeles,112,119
400489376,"Jan 5, 2014",2013/2014,Dallas Mavericks,NY Knicks,80,92
400489389,"Jan 7, 2014",2013/2014,Dallas Mavericks,Los Angeles,110,97
400489422,"Jan 11, 2014",2013/2014,Dallas Mavericks,New Orleans,110,107
400489433,"Jan 13, 2014",2013/2014,Dallas Mavericks,Orlando,107,88
400489473,"Jan 18, 2014",2013/2014,Dallas Mavericks,Portland,111,127
400489532,"Jan 26, 2014",2013/2014,Dallas Mavericks,Detroit,116,106
400489554,"Jan 29, 2014",2013/2014,Dallas Mavericks,Houston,115,117
400489566,"Jan 31, 2014",2013/2014,Dallas Mavericks,Sacramento,107,103
400489590,"Feb 3, 2014",2013/2014,Dallas Mavericks,Cleveland,124,107
400489619,"Feb 7, 2014",2013/2014,Dallas Mavericks,Utah,103,81
400489671,"Feb 18, 2014",2013/2014,Dallas Mavericks,Miami,106,117
400489729,"Feb 26, 2014",2013/2014,Dallas Mavericks,New Orleans,108,89
400489743,"Feb 28, 2014",2013/2014,Dallas Mavericks,Chicago,91,100
400489797,"Mar 7, 2014",2013/2014,Dallas Mavericks,Portland,103,98
400489814,"Mar 9, 2014",2013/2014,Dallas Mavericks,Indiana,105,94
400489874,"Mar 17, 2014",2013/2014,Dallas Mavericks,Boston,94,89
400489887,"Mar 19, 2014",2013/2014,Dallas Mavericks,Minnesota,122,123
400489901,"Mar 21, 2014",2013/2014,Dallas Mavericks,Denver,122,106
400489917,"Mar 23, 2014",2013/2014,Dallas Mavericks,Brooklyn,104,107
400489932,"Mar 25, 2014",2013/2014,Dallas Mavericks,Oklahoma City,128,119
400489947,"Mar 27, 2014",2013/2014,Dallas Mavericks,Los Angeles,103,109
400489963,"Mar 29, 2014",2013/2014,Dallas Mavericks,Sacramento,103,100
400489985,"Apr 1, 2014",2013/2014,Dallas Mavericks,Golden State,120,122
400490047,"Apr 10, 2014",2013/2014,Dallas Mavericks,San Antonio,100,109
400490068,"Apr 12, 2014",2013/2014,Dallas Mavericks,Phoenix,101,98
400578311,"Oct 30, 2014",2014/2015,Dallas Mavericks,Utah,120,102
400578338,"Nov 3, 2014",2014/2015,Dallas Mavericks,Boston,118,113
400578386,"Nov 9, 2014",2014/2015,Dallas Mavericks,Miami,96,105
400578398,"Nov 11, 2014",2014/2015,Dallas Mavericks,Sacramento,106,98
400578412,"Nov 13, 2014",2014/2015,Dallas Mavericks,Philadelphia,123,70
400578429,"Nov 15, 2014",2014/2015,Dallas Mavericks,Minnesota,131,117
400578472,"Nov 21, 2014",2014/2015,Dallas Mavericks,Los Angeles,140,106
400578495,"Nov 24, 2014",2014/2015,Dallas Mavericks,Indiana,100,111
400578506,"Nov 26, 2014",2014/2015,Dallas Mavericks,NY Knicks,109,102
400578576,"Dec 5, 2014",2014/2015,Dallas Mavericks,Phoenix,106,118
400578590,"Dec 7, 2014",2014/2015,Dallas Mavericks,Milwaukee,125,102
400578615,"Dec 10, 2014",2014/2015,Dallas Mavericks,New Orleans,112,107
400578632,"Dec 13, 2014",2014/2015,Dallas Mavericks,Golden State,98,105
400578689,"Dec 20, 2014",2014/2015,Dallas Mavericks,San Antonio,99,93
400578705,"Dec 22, 2014",2014/2015,Dallas Mavericks,Atlanta,102,105
400578731,"Dec 26, 2014",2014/2015,Dallas Mavericks,Los Angeles,102,98
400578747,"Dec 28, 2014",2014/2015,Dallas Mavericks,Oklahoma City,112,107
400578762,"Dec 30, 2014",2014/2015,Dallas Mavericks,Washington,114,87
400578821,"Jan 7, 2015",2014/2015,Dallas Mavericks,Detroit,95,108
400578886,"Jan 16, 2015",2014/2015,Dallas Mavericks,Denver,97,89
400578938,"Jan 23, 2015",2014/2015,Dallas Mavericks,Chicago,98,102
400578970,"Jan 27, 2015",2014/2015,Dallas Mavericks,Memphis,90,109
400579016,"Feb 2, 2015",2014/2015,Dallas Mavericks,Minnesota,100,94
400579054,"Feb 7, 2015",2014/2015,Dallas Mavericks,Portland,111,101
400579073,"Feb 9, 2015",2014/2015,Dallas Mavericks,Los Angeles,98,115
400579089,"Feb 11, 2015",2014/2015,Dallas Mavericks,Utah,87,82
400579102,"Feb 20, 2015",2014/2015,Dallas Mavericks,Houston,111,100
400579119,"Feb 22, 2015",2014/2015,Dallas Mavericks,Charlotte,92,81
400579133,"Feb 24, 2015",2014/2015,Dallas Mavericks,Toronto,99,92
400579166,"Feb 28, 2015",2014/2015,Dallas Mavericks,Brooklyn,94,104
400579181,"Mar 2, 2015",2014/2015,Dallas Mavericks,New Orleans,102,93
400579240,"Mar 10, 2015",2014/2015,Dallas Mavericks,Cleveland,94,127
400579264,"Mar 13, 2015",2014/2015,Dallas Mavericks,Los Angeles,129,99
400579288,"Mar 16, 2015",2014/2015,Dallas Mavericks,Oklahoma City,119,115
400579304,"Mar 18, 2015",2014/2015,Dallas Mavericks,Orlando,107,102
400579319,"Mar 20, 2015",2014/2015,Dallas Mavericks,Memphis,101,112
400579349,"Mar 24, 2015",2014/2015,Dallas Mavericks,San Antonio,101,94
400579417,"Apr 2, 2015",2014/2015,Dallas Mavericks,Houston,101,108
400579434,"Apr 4, 2015",2014/2015,Dallas Mavericks,Golden State,110,123
400579463,"Apr 8, 2015",2014/2015,Dallas Mavericks,Phoenix,107,104
400579510,"Apr 15, 2015",2014/2015,Dallas Mavericks,Portland,114,98
400827944,"Nov 3, 2015",2015/2016,Dallas Mavericks,Toronto,91,102
400827959,"Nov 5, 2015",2015/2016,Dallas Mavericks,Charlotte,94,108
400827975,"Nov 7, 2015",2015/2016,Dallas Mavericks,New Orleans,107,98
400828005,"Nov 11, 2015",2015/2016,Dallas Mavericks,Los Angeles,118,108
400828022,"Nov 13, 2015",2015/2016,Dallas Mavericks,Los Angeles,90,82
400828071,"Nov 20, 2015",2015/2016,Dallas Mavericks,Utah,102,93
400828128,"Nov 28, 2015",2015/2016,Dallas Mavericks,Denver,92,81
400828174,"Dec 4, 2015",2015/2016,Dallas Mavericks,Houston,96,100
400828215,"Dec 9, 2015",2015/2016,Dallas Mavericks,Atlanta,95,98
400828237,"Dec 12, 2015",2015/2016,Dallas Mavericks,Washington,111,114
400828250,"Dec 14, 2015",2015/2016,Dallas Mavericks,Phoenix,104,94
400828281,"Dec 18, 2015",2015/2016,Dallas Mavericks,Memphis,97,88
400828336,"Dec 26, 2015",2015/2016,Dallas Mavericks,Chicago,118,111
400828351,"Dec 28, 2015",2015/2016,Dallas Mavericks,Milwaukee,103,93
400828367,"Dec 30, 2015",2015/2016,Dallas Mavericks,Golden State,114,91
400828388,"Jan 2, 2016",2015/2016,Dallas Mavericks,New Orleans,98,105
400828410,"Jan 5, 2016",2015/2016,Dallas Mavericks,Sacramento,1162,117
400828462,"Jan 12, 2016",2015/2016,Dallas Mavericks,Cleveland,107,110
400828510,"Jan 18, 2016",2015/2016,Dallas Mavericks,Boston,118,113
400828524,"Jan 20, 2016",2015/2016,Dallas Mavericks,Minnesota,106,94
400828538,"Jan 22, 2016",2015/2016,Dallas Mavericks,Oklahoma City,106,109
400828589,"Jan 29, 2016",2015/2016,Dallas Mavericks,Brooklyn,91,79
400828604,"Jan 31, 2016",2015/2016,Dallas Mavericks,Phoenix,91,78
400828628,"Feb 3, 2016",2015/2016,Dallas Mavericks,Miami,90,93
400828646,"Feb 5, 2016",2015/2016,Dallas Mavericks,San Antonio,90,116
400828674,"Feb 9, 2016",2015/2016,Dallas Mavericks,Utah,119,121
400828717,"Feb 21, 2016",2015/2016,Dallas Mavericks,Philadelphia,129,103
400828739,"Feb 24, 2016",2015/2016,Dallas Mavericks,Oklahoma City,103,116
400828753,"Feb 26, 2016",2015/2016,Dallas Mavericks,Denver,122,116
400828769,"Feb 28, 2016",2015/2016,Dallas Mavericks,Minnesota,128,101
400828781,"Mar 1, 2016",2015/2016,Dallas Mavericks,Orlando,121,108
400828797,"Mar 3, 2016",2015/2016,Dallas Mavericks,Sacramento,101,104
400828829,"Mar 7, 2016",2015/2016,Dallas Mavericks,Los Angeles,90,109
400828841,"Mar 9, 2016",2015/2016,Dallas Mavericks,Detroit,96,102
400828860,"Mar 12, 2016",2015/2016,Dallas Mavericks,Indiana,105,112
400828913,"Mar 18, 2016",2015/2016,Dallas Mavericks,Golden State,112,130
400828924,"Mar 20, 2016",2015/2016,Dallas Mavericks,Portland,132,120
400829004,"Mar 30, 2016",2015/2016,Dallas Mavericks,NY Knicks,91,89
400829057,"Apr 6, 2016",2015/2016,Dallas Mavericks,Houston,88,86
400829072,"Apr 8, 2016",2015/2016,Dallas Mavericks,Memphis,103,93
400829110,"Apr 13, 2016",2015/2016,Dallas Mavericks,San Antonio,91,96
311228007,"Dec 28, 2011",2011/2012,Denver Nuggets,Utah,117,100
320101007,"Jan 1, 2012",2011/2012,Denver Nuggets,Los Angeles,99,90
320102007,"Jan 2, 2012",2011/2012,Denver Nuggets,Milwaukee,91,86
320104007,"Jan 4, 2012",2011/2012,Denver Nuggets,Sacramento,110,83
320109007,"Jan 9, 2012",2011/2012,Denver Nuggets,New Orleans,81,94
320111007,"Jan 11, 2012",2011/2012,Denver Nuggets,Brooklyn,123,115
320113007,"Jan 13, 2012",2011/2012,Denver Nuggets,Miami,117,104
320115007,"Jan 15, 2012",2011/2012,Denver Nuggets,Utah,96,106
320127007,"Jan 27, 2012",2011/2012,Denver Nuggets,Toronto,96,81
320129007,"Jan 29, 2012",2011/2012,Denver Nuggets,Los Angeles,105,109
320203007,"Feb 3, 2012",2011/2012,Denver Nuggets,Los Angeles,89,93
320206007,"Feb 6, 2012",2011/2012,Denver Nuggets,Houston,90,99
320208007,"Feb 8, 2012",2011/2012,Denver Nuggets,Dallas,95,105
320209007,"Feb 9, 2012",2011/2012,Denver Nuggets,Golden State,101,109
320214007,"Feb 14, 2012",2011/2012,Denver Nuggets,Phoenix,109,92
320220007,"Feb 20, 2012",2011/2012,Denver Nuggets,Minnesota,103,101
320223007,"Feb 23, 2012",2011/2012,Denver Nuggets,San Antonio,99,114
320229007,"Feb 29, 2012",2011/2012,Denver Nuggets,Portland,104,95
320305007,"Mar 5, 2012",2011/2012,Denver Nuggets,Sacramento,119,116
320307007,"Mar 7, 2012",2011/2012,Denver Nuggets,Cleveland,99,100
320309007,"Mar 9, 2012",2011/2012,Denver Nuggets,New Orleans,110,97
320311007,"Mar 11, 2012",2011/2012,Denver Nuggets,Memphis,91,94
320313007,"Mar 13, 2012",2011/2012,Denver Nuggets,Atlanta,118,117
320315007,"Mar 15, 2012",2011/2012,Denver Nuggets,Oklahoma City,90,103
320317007,"Mar 17, 2012",2011/2012,Denver Nuggets,Boston,98,91
320319007,"Mar 19, 2012",2011/2012,Denver Nuggets,Dallas,95,112
320321007,"Mar 21, 2012",2011/2012,Denver Nuggets,Detroit,116,115
320406007,"Apr 6, 2012",2011/2012,Denver Nuggets,Phoenix,105,99
320409007,"Apr 9, 2012",2011/2012,Denver Nuggets,Golden State,123,84
320411007,"Apr 11, 2012",2011/2012,Denver Nuggets,Minnesota,113,107
320415007,"Apr 15, 2012",2011/2012,Denver Nuggets,Houston,101,86
320418007,"Apr 18, 2012",2011/2012,Denver Nuggets,Los Angeles,98,104
320422007,"Apr 22, 2012",2011/2012,Denver Nuggets,Orlando,101,74
400277772,"Nov 6, 2012",2012/2013,Denver Nuggets,Detroit,109,97
400277799,"Nov 9, 2012",2012/2013,Denver Nuggets,Utah,104,84
400277841,"Nov 15, 2012",2012/2013,Denver Nuggets,Miami,93,98
400277899,"Nov 23, 2012",2012/2013,Denver Nuggets,Golden State,102,91
400277916,"Nov 25, 2012",2012/2013,Denver Nuggets,New Orleans,102,84
400277968,"Dec 3, 2012",2012/2013,Denver Nuggets,Toronto,113,110
400278055,"Dec 14, 2012",2012/2013,Denver Nuggets,Memphis,99,94
400278083,"Dec 18, 2012",2012/2013,Denver Nuggets,San Antonio,112,106
400278116,"Dec 22, 2012",2012/2013,Denver Nuggets,Charlotte,110,88
400278139,"Dec 26, 2012",2012/2013,Denver Nuggets,Los Angeles,126,114
400278182,"Jan 1, 2013",2012/2013,Denver Nuggets,Los Angeles,92,78
400278197,"Jan 3, 2013",2012/2013,Denver Nuggets,Minnesota,97,101
400278217,"Jan 5, 2013",2012/2013,Denver Nuggets,Utah,110,91
400278244,"Jan 9, 2013",2012/2013,Denver Nuggets,Orlando,108,105
400278258,"Jan 11, 2013",2012/2013,Denver Nuggets,Cleveland,98,91
400278273,"Jan 13, 2013",2012/2013,Denver Nuggets,Golden State,116,105
400278288,"Jan 15, 2013",2012/2013,Denver Nuggets,Portland,115,111
400278311,"Jan 18, 2013",2012/2013,Denver Nuggets,Washington,108,112
400278324,"Jan 20, 2013",2012/2013,Denver Nuggets,Oklahoma City,121,118
400278369,"Jan 26, 2013",2012/2013,Denver Nuggets,Sacramento,121,93
400278384,"Jan 28, 2013",2012/2013,Denver Nuggets,Indiana,102,101
400278399,"Jan 30, 2013",2012/2013,Denver Nuggets,Houston,118,110
400278412,"Feb 1, 2013",2012/2013,Denver Nuggets,New Orleans,113,98
400278439,"Feb 5, 2013",2012/2013,Denver Nuggets,Milwaukee,112,104
400278454,"Feb 7, 2013",2012/2013,Denver Nuggets,Chicago,128,96
400278514,"Feb 19, 2013",2012/2013,Denver Nuggets,Boston,97,90
400278561,"Feb 25, 2013",2012/2013,Denver Nuggets,Los Angeles,119,108
400278595,"Mar 1, 2013",2012/2013,Denver Nuggets,Oklahoma City,105,103
400278613,"Mar 4, 2013",2012/2013,Denver Nuggets,Atlanta,104,88
400278634,"Mar 7, 2013",2012/2013,Denver Nuggets,Los Angeles,107,92
400278651,"Mar 9, 2013",2012/2013,Denver Nuggets,Minnesota,111,88
